gen,may_20,jun_20,jul_20,aug_20,sep_20,may_21,jun_21,jul_21,aug_21,sep_21,jun_22,jul_22,aug_22,sep_22,may_23,jun_23,jul_23,aug_23,all_yield
119,0.752107577174204,0.800274135000576,0.61670704827271,0.494335807950531,0.135266280814511,0.537819164098068,0.176553534888367,0.334513261389387,0.349115728075932,0.101932017386861,0.848226152116156,0.462009132882405,0.227304253648443,0.421200685334628,0.836020939698444,0.285674039097637,0.259711332198274,0.16972433428774,0.433805301350826
120,0.678454242137716,0.692562411168548,0.546100237393792,0.431205735550553,0.11176922389246,0.462612521042156,0.149893173156404,0.286619624694711,0.302611792202423,0.0874752381404382,0.700480545244566,0.390275645635971,0.192838190330449,0.362932001962361,0.736271500557868,0.250952486316133,0.224112387480171,0.15129992813916,0.375470382502549
121,0.795413117324717,0.863601679555308,0.658207015530999,0.531452217663625,0.137933508366054,0.582035818232788,0.192228107584456,0.362671629891595,0.376457042152315,0.110431670899728,0.892370629897804,0.504183795472979,0.247568075289626,0.455458911933594,0.894663838019041,0.306088072060374,0.280641215014492,0.180556696446276,0.465109057851987
123,0.660953512735948,0.666965344552643,0.529330199494521,0.41620323989642,0.1085356651919,0.444740098396105,0.14355749277753,0.275237979639402,0.29156040148926,0.0840396683783276,0.642359342106081,0.373228598329389,0.184647530230027,0.349084787222516,0.712486889685957,0.242701110626131,0.215652504683882,0.146921474849533,0.360455880015865
124,0.635617556364641,0.629912147386977,0.505042842981717,0.394486281551504,0.102482479587502,0.418868758915323,0.13438623820451,0.258762406690666,0.275562890321509,0.0790664874399779,0.633298755843642,0.348552036189617,0.172791087920762,0.329040163139224,0.678138839611469,0.230756779077622,0.203406347342768,0.140583416842512,0.342819750856219
125,0.575797243082063,0.542426984379773,0.447711891062057,0.343211039840754,0.0885632578401008,0.357784735812772,0.112732271403373,0.21986243866327,0.237791659246282,0.0673244630443344,0.507554387108802,0.290288965081257,0.144797207029082,0.281713418364556,0.597083151081197,0.202555385609162,0.174492322288221,0.12561882322285,0.295406091342217
126,0.687780233091438,0.706193052994823,0.555037314329195,0.439194683965238,0.114052830134329,0.472129728435943,0.153266973415083,0.292680441329313,0.308496745769709,0.0893047063994071,0.704664912519277,0.399353334088257,0.197199782063787,0.370305754089609,0.748848962913673,0.255346409584457,0.228617342443128,0.153631489385591,0.382005816497348
128,0.624140083884601,0.613122963077157,0.494041654637517,0.384646104611542,0.10355238849169,0.407146189201764,0.130230648534601,0.251297155322223,0.2683142536575,0.0768130880637588,0.601278346298659,0.337370832364074,0.167418812100702,0.319957738034292,0.662582464489661,0.225344679740312,0.197857487637957,0.137711577644117,0.333490359321785
129,0.58379959740949,0.554132488491699,0.455377332753944,0.350071660911275,0.0910286927552547,0.365957770634014,0.115629569513332,0.225067249628313,0.242845445345157,0.0688955444725558,0.526070185369103,0.298084556870646,0.148542784869056,0.288045731027885,0.607954815517411,0.206328728606533,0.178361015304664,0.127621084019161,0.301878569638861
130,0.581024139875432,0.550071965128364,0.452720902048164,0.347691779457434,0.0901637003995203,0.363122625857363,0.11462452551407,0.223261752289351,0.241092337035462,0.0683505518960724,0.531912251471824,0.295380343340911,0.14724348103874,0.285849114524441,0.604180809490202,0.205019793318296,0.177019004039824,0.126926519593301,0.300314199795487
131,0.554653483423914,0.511505765841322,0.427439494731844,0.325088047323504,0.085756274192392,0.336194875742372,0.105078778894853,0.206113428303481,0.224441595642386,0.0631742998630459,0.503722499796647,0.26969615719777,0.134902901765917,0.264986003479697,0.568426614112854,0.192587736003762,0.164272796407424,0.120329658137628,0.281020578381156
133,0.611442416612551,0.594558151831818,0.481875486188479,0.373765228915615,0.0992199983663197,0.394183838558245,0.125635563007437,0.243042377722747,0.260298999969764,0.0743213687933112,0.580136876152733,0.325007102555267,0.161478363493025,0.309914754133973,0.645399757205629,0.219360195873552,0.191721779604396,0.134536012252653,0.323661015068751
134,0.560436201774968,0.519959704531307,0.432983052035542,0.330042918925002,0.0849465617772768,0.342097597626814,0.107171262939453,0.209872442214433,0.228091536509833,0.0643089648842325,0.5263189203715,0.275326282513988,0.137608029636954,0.26955932065679,0.576284857716771,0.195312916401893,0.167066840410882,0.121775729135641,0.286064618892404
135,0.671924557880458,0.68300478053137,0.53983844813021,0.425603987731176,0.109276370357246,0.455939177693651,0.147527507832125,0.282369858066588,0.298485338493937,0.0861924385404985,0.685340763271928,0.383910487313119,0.189779898335934,0.357761621862835,0.727356989128806,0.247871523865356,0.220953571033972,0.149665067397797,0.370155688192612
138,0.647000827059316,0.646559913108033,0.515957771071406,0.404243572753222,0.103603681258887,0.430492587127509,0.138506824528469,0.266164776784248,0.28275047029875,0.0813009059917671,0.655936900609674,0.359639058544726,0.178118112009057,0.338046085198077,0.693583986327113,0.23612329124188,0.208908467915159,0.14343106597669,0.351687127655777
140,0.711042263340821,0.740213150383694,0.577339312945311,0.459133936024401,0.11844751167012,0.495883292393772,0.161687487638385,0.307807357199687,0.323184733029571,0.0938707928048173,0.745995635797302,0.422009922761674,0.208085679986261,0.38870956578737,0.780366718981799,0.266313002310813,0.239861054113174,0.15945072678341,0.399966785775132
141,0.735409681910472,0.775843060327974,0.600684998726997,0.480016702675641,0.125042772778221,0.520760862113782,0.170506456027314,0.323650070523972,0.338567747879576,0.0986529439422148,0.775595320731511,0.445738608921831,0.219486692693745,0.407984235872153,0.813389587478628,0.277798528256529,0.251636812120681,0.165545327338448,0.418128356128872
143,0.63837171268998,0.633938945900563,0.507682582134684,0.396846396798561,0.102806189317101,0.421680356276271,0.135382934768027,0.260552908394576,0.277301438115465,0.0796069535574037,0.610413653374747,0.351233789758697,0.174079600327772,0.331218535550736,0.681897528095756,0.232054842948069,0.204737212475886,0.141272212533949,0.343393210723236
144,0.581968131210864,0.551457821372186,0.453630519665419,0.348504032774861,0.0892437589953435,0.364090260504251,0.114967546936941,0.223877968362135,0.241690672737462,0.0685365578114123,0.533786284236145,0.296303291165483,0.147686933314406,0.286598819531453,0.605439665729662,0.205466532809649,0.177477032358895,0.127163574366832,0.3009938557713
145,0.590648870662282,0.564143273262446,0.461937018041916,0.355939003340437,0.0929905918227768,0.372947515948435,0.118107397680163,0.229518509637729,0.247167545822801,0.070239165207285,0.583062872923881,0.304751505241086,0.15174607908343,0.29346125338109,0.617249903031513,0.209555768147222,0.181669600117533,0.129333458103619,0.309692740636425
146,0.689658336482096,0.708948872170047,0.55684598870509,0.44080987549559,0.117609603831147,0.474053900677034,0.153949082413672,0.293905806569778,0.309686555324734,0.0896745850722374,0.703513455069321,0.401188645163285,0.198081601004261,0.37179656631728,0.751420896859755,0.256234765257772,0.229528146309055,0.15410288033497,0.38338942016984
147,0.666586847598127,0.675200315849463,0.534726869386768,0.421029774239057,0.108330905085525,0.450489932535436,0.145595778915889,0.278899630474143,0.29511580440626,0.0851449441821427,0.665203952245768,0.37871289648635,0.187282591967417,0.353539649868874,0.720146483750401,0.245355705505539,0.218374179516677,0.148330090832981,0.365448130713712
149,0.692171148473027,0.712624605366121,0.559252385046759,0.442964230606952,0.11495138886063,0.476620376679934,0.154858884737422,0.295540208323054,0.311273532626341,0.0901679321424902,0.751362117819302,0.403636597447042,0.199257778012379,0.373785023340743,0.754820046971469,0.257419661011342,0.230742983637716,0.154731625274601,0.38756558479874
150,0.739307969196723,0.781552672036487,0.604428493332892,0.483363118346198,0.125552340707514,0.524747435854072,0.171919675573734,0.326188829157728,0.341032840882538,0.0994192727420537,0.817301968342703,0.449541076695101,0.221313678946176,0.411072957739986,0.818685130317086,0.279639057562403,0.253523850451719,0.166521973160516,0.423061796724757
151,0.616520636505066,0.601972559111429,0.486736729646737,0.378110828927502,0.0992309335542397,0.399360737245879,0.127470746523865,0.246339167672092,0.263500128950012,0.0753165106912495,0.669073321513341,0.329944924280795,0.163850857606693,0.313925717238068,0.652318833513335,0.221750276772304,0.194172256353575,0.135804268355244,0.331966635247857
152,0.672300654364302,0.683556945372703,0.54020602539977,0.42592761272918,0.11239644930024,0.456324711065997,0.147664177396792,0.282615376208583,0.298723732583823,0.0862665486274491,0.657396914567094,0.384278216174886,0.189956582430351,0.358060325821552,0.727868091851024,0.248049517680703,0.22113606264178,0.149759516812733,0.369027081168276
153,0.575619094679637,0.542170794351126,0.447539677048933,0.343060886315388,0.0898572782510818,0.357605858422703,0.112668860303886,0.219748524673963,0.23768105063062,0.0672900779044673,0.523073518478039,0.290118348517908,0.14471523023552,0.281574827548893,0.596874933678295,0.202472801139382,0.174407650960508,0.125575001167357,0.296225245239317
155,0.511169975696298,0.447915075969941,0.385768014374554,0.287817407575826,0.0719773744805555,0.291794487885854,0.0893390735550711,0.177838053167779,0.196986670043548,0.0546393276901751,0.452272002163767,0.227346245984815,0.114554877748031,0.230585423471175,0.509518678686108,0.172088876490338,0.143255943526603,0.109452284201195,0.248573321817313
156,0.62248019794608,0.610696064176341,0.492452569153112,0.383223693959616,0.10127325222489,0.405451676173163,0.129629952526026,0.250218043317371,0.267266453596004,0.0764873561896947,0.584621197761983,0.335754574493932,0.166642242492436,0.318644861416992,0.660343848993903,0.224562353589712,0.197055392594512,0.137296449471998,0.331338898893209
157,0.601738387806292,0.580368766031271,0.472573401478051,0.365448799458998,0.096584449453981,0.384276504099941,0.122123464744236,0.236733117557978,0.254172811808649,0.07241690741378,0.564906514503127,0.315557303692652,0.156937982445854,0.302238738942272,0.632256542969961,0.214786157964929,0.187032158616756,0.132108876211307,0.316236715844446
158,0.681279192980721,0.696687511401384,0.548805182859869,0.433623465646138,0.112665160049472,0.4654927547785,0.150914200956121,0.28845383591009,0.304392781215269,0.0880288980514843,0.708567957305117,0.393022865849471,0.194158157746807,0.365163552538237,0.740027139293131,0.2522822383651,0.225475741532273,0.152005538627874,0.377835898617059
160,0.649167999852785,0.649722821742466,0.518032472027474,0.406097360288901,0.107530676065705,0.432700997987772,0.139289694631361,0.267571152911625,0.28411603845676,0.081725423122102,0.633902965083932,0.361745481672291,0.179130193195627,0.339757120127223,0.696514016693807,0.237142874767112,0.209953815678798,0.143972090771563,0.352115177504295
161,0.743126763099408,0.78713957219046,0.608094822522299,0.4866376125114,0.127914173095173,0.528648329746775,0.173302522062178,0.328673024533164,0.343444953856398,0.10016913152552,0.797483354949433,0.453261821444922,0.223101399424575,0.414095296483835,0.823867704709365,0.281440030025565,0.255370332363354,0.167477628811417,0.424624915186402
163,0.796389552598474,0.865034646216209,0.65914259706154,0.532292082497564,0.140920161999087,0.583036346386487,0.192582789583503,0.36330879344456,0.377075717514073,0.110623999849141,0.936581770434825,0.505138117732779,0.248026602160333,0.456234102207006,0.896075626312365,0.306549997891477,0.281114813422626,0.180801809594767,0.468384973717045
164,0.636128628709483,0.630654219089583,0.505530366243507,0.394921211368285,0.105179863563295,0.419386889344159,0.134569912732394,0.259092366246243,0.275883275639316,0.0791660863174995,0.631691363504963,0.349046238576516,0.173028539234125,0.329441600787238,0.678851938408528,0.230995990566149,0.203651603556095,0.140710350382833,0.343218358015012
166,0.704893830028348,0.731219715768329,0.571441270039714,0.453862864703717,0.11626093501845,0.489603882846682,0.159461469786955,0.30380845833537,0.319301867806025,0.0926637180846667,0.745615406733797,0.416020505785218,0.205207921875335,0.383844398139983,0.772009679577806,0.263413912002209,0.236888705604505,0.157912373425677,0.39574616197571
168,0.728724127712366,0.766074285244047,0.594283872844634,0.474291202643081,0.125953544358745,0.513940093169669,0.168088529100234,0.319306419265069,0.334350133734117,0.097341805099831,0.77957277947536,0.439232833338952,0.216360837785815,0.402699633211927,0.804367640083245,0.274649502063093,0.248408212003589,0.163874349720439,0.413973322269679
169,0.684881270385486,0.701963770233331,0.552265125370275,0.436715892266116,0.111811428040947,0.469176752216547,0.152220158785471,0.29079990572138,0.306670776531318,0.0887370633882438,0.778599996866697,0.396536730748901,0.19584647787125,0.368017844014886,0.744889665885832,0.253983073641008,0.227219555852521,0.15290805816991,0.38406908588834
170,0.64756650966257,0.647387958214943,0.516498852094991,0.404728891766695,0.10474574166156,0.431070746036995,0.138711778838874,0.266532964109696,0.283107974154246,0.0814120439894778,0.666749785445009,0.360190517206817,0.178383073464223,0.338494031776554,0.694376680229628,0.236390216798933,0.209182138514201,0.143572705519873,0.352727922749183
172,0.486826303934885,0.412314345397931,0.362427109884434,0.266951743017268,0.0686147959488267,0.266937291831372,0.0805273275240438,0.162008314348077,0.181616253224738,0.0498610929300152,0.408513338754828,0.203636992603693,0.103163201982307,0.211326538516768,0.476510603380099,0.160612756699109,0.131489829361227,0.103362674863331,0.229816695233497
173,0.617660716462077,0.603648702097456,0.48783125721197,0.379093219927256,0.101021966344024,0.400531056341853,0.127885618524165,0.247084458717162,0.264223794333537,0.075541478116079,0.617795003261641,0.331061196281965,0.164387197089816,0.314832458319399,0.653821540561311,0.222290592023868,0.19472622503383,0.136090977527087,0.329973747676361
175,0.603273525054597,0.58261509220669,0.474045249493293,0.366765376049205,0.0956816709733869,0.385844937366549,0.122679466136415,0.237731938539722,0.255142650603315,0.0727184033000043,0.552608008154553,0.317053304353703,0.157656771612348,0.303453931346679,0.634318414259596,0.215510275359855,0.187774574005654,0.132493116889348,0.316520372539162
176,0.508843790766022,0.444511138417204,0.383536347527845,0.285822352474076,0.074087654431229,0.289417785448963,0.088496544968206,0.176324504385138,0.195517038994687,0.0541824603036195,0.415342879601192,0.225079303238567,0.113465671085569,0.228743999414229,0.506325297136638,0.170991595774762,0.142130935213183,0.108870030703202,0.245093851660241
178,0.629020486578931,0.620259812106849,0.498717210627894,0.388829027137735,0.10149489166978,0.412129290747488,0.131997131977524,0.254470529978317,0.271395548411758,0.07777097683637,0.6260323972268,0.342123806790976,0.169702491924933,0.323818550781428,0.669209347375339,0.227645287988533,0.200216230818649,0.138932356594319,0.337986965309646
183,0.825977573640299,0.908309394818292,0.687506204143471,0.557655505485768,0.148022360969033,0.613251706940241,0.203293976913402,0.382550757214759,0.395759348806353,0.116432220767231,0.951860720988785,0.53395808752345,0.261873843410651,0.479644391584989,0.936135755371435,0.320499885742466,0.295417206220441,0.188204082215209,0.489241834597571
184,0.699232975000031,0.722944969371905,0.566016918531526,0.449013018089876,0.116724004924636,0.483826276877024,0.157413338679955,0.300129121643396,0.315729292211664,0.0915531037734541,0.759798928061241,0.410509718342794,0.20256013272952,0.379368018405211,0.764370083261809,0.260746495368853,0.234153885020053,0.15649695379483,0.392810401893765
186,0.91103048414091,1.03268718587639,0.76902082273247,0.630553595638814,0.171802126440909,0.700094956712907,0.23407945488238,0.437854901702433,0.449458766229794,0.133125874944456,1.08854452284201,0.616790785499013,0.301672787011681,0.546928897559549,1.05127094503205,0.360593850293672,0.33652432019572,0.209479268024057,0.554528530319956
187,0.743639246046028,0.787887960778655,0.608578906329269,0.487076244668377,0.127702132708878,0.529170870761041,0.173487760119536,0.329005792869556,0.343768066454319,0.100269578238517,0.808315032886962,0.453760230729787,0.223340872042314,0.414500151369947,0.824501478238436,0.281681277801959,0.25561767632027,0.167605642873539,0.425550495624299
188,0.686444682021604,0.704246867549631,0.553762587114448,0.438054020500875,0.113775911150158,0.47077085988487,0.152785261618814,0.291815076860745,0.307656491060924,0.089043494598567,0.710670787232405,0.398057220129208,0.196577033226463,0.369252928459723,0.74705846049099,0.254719044444862,0.227974124178582,0.153298588659403,0.381442413287904
189,0.6895416622176,0.708772492119104,0.556728416088386,0.440706498769364,0.113140476934229,0.473930748330553,0.153905425550768,0.293827379804525,0.309610404221711,0.0896509118139401,0.713666701738475,0.40107118017726,0.198025162152597,0.371701150210511,0.751233453088031,0.256177908037123,0.229469852341978,0.154072710010149,0.383624029644795
190,0.694762084236223,0.716409647633199,0.561736073353512,0.445182651999318,0.119561792488793,0.479263174628053,0.15579574279169,0.297223213967788,0.312907703509552,0.0906759503836508,0.715361266617444,0.406157347013876,0.200468932209872,0.37583261316258,0.758287432958022,0.258639793232617,0.231993947837597,0.155379067851297,0.387535468659727
191,0.597881961362433,0.574729469735643,0.46887801340293,0.362143595802773,0.0952471817361821,0.380339026093803,0.120727649378866,0.234225624423641,0.251738077092932,0.071660016160436,0.565145116886324,0.31180166433874,0.1551334960234,0.299188055519874,0.627030801135246,0.212968295275399,0.18516835967329,0.131144258046762,0.313619481227149
193,0.631328933904767,0.623642246137731,0.500940006097031,0.390811478979197,0.101933552710446,0.41449097896276,0.13283433810133,0.25597451729609,0.27285589543502,0.0782249580777836,0.639249147020077,0.344376428694926,0.170784817797455,0.325648342103685,0.672348273449891,0.228735636908363,0.201334132174177,0.139510931851855,0.34027914531681
194,0.622051710386351,0.610078112730991,0.492046376045483,0.382861511291874,0.100568868817403,0.405020209178458,0.129476999732405,0.249943273394788,0.266999656506838,0.0764044164008527,0.609555724510797,0.335343033293524,0.166444507715894,0.318310568957197,0.659774759042907,0.224363153048092,0.196851158379713,0.137190747065573,0.332404710361063
195,0.73163022775646,0.770326889912223,0.597077666980732,0.47678366336174,0.132805966809206,0.516909353246095,0.169141116272021,0.321197324876248,0.336186172075613,0.0979125783148805,0.781159248096721,0.442064968522346,0.217721604622936,0.405000159710823,0.808241603543364,0.276020355970093,0.249813706531988,0.164601770216634,0.416366354267785
196,0.657475379730503,0.661880359045377,0.525997475218696,0.413222918982355,0.107839992763901,0.441189652108699,0.142298878132787,0.272976958834809,0.289364987364087,0.0833571752351999,0.660720984630391,0.369842116987741,0.183020414571403,0.346333968649252,0.707759240077761,0.241061933511492,0.213971906588099,0.146051673170455,0.359131445311278
198,0.608265057111646,0.589907888829765,0.478826022450564,0.371039699794418,0.0985087441261364,0.390936924877271,0.1244845490846,0.240974654741149,0.258291274861032,0.0736972229411538,0.576154655118163,0.321910136228087,0.159990352222088,0.307399106878277,0.641105075635786,0.217861154297303,0.190184858184469,0.133740571132602,0.321293219361917
199,0.711150179741376,0.740384044601904,0.577445915649838,0.459234097492294,0.118289510868026,0.496002614413809,0.161729786670591,0.307883344708836,0.323258515654916,0.09389372976933,0.788746029113806,0.422123734311488,0.208140363457437,0.388802014229719,0.78055945824684,0.266368091138718,0.239917535001328,0.159479958740459,0.402411606878373
200,0.647287986903865,0.646982403823812,0.516234625934128,0.404491195468063,0.106071130796938,0.430787579235384,0.138611397688291,0.266352635785371,0.28293287830834,0.0813576115647017,0.666268834131134,0.359920427473695,0.178253302415851,0.338274639499035,0.693983213560239,0.236259483785883,0.209048101959623,0.143503334252274,0.352590043477035
201,0.547831419101474,0.501531831464954,0.420908424206305,0.319242302989538,0.0840171571049755,0.329230860166162,0.102610071785686,0.201678553691473,0.220135405116937,0.0618356250896078,0.477990631971579,0.26305375032756,0.131711399100139,0.259590416040592,0.559197019367313,0.189372575419865,0.16097639072516,0.118623587421165,0.274974301171694
204,0.634597437530703,0.62842127348311,0.50407143521599,0.393612477158241,0.102053198976925,0.417827798678679,0.134017223243466,0.258099494887112,0.274919213830647,0.0788663863354215,0.639935183105154,0.347559149061231,0.172314031639962,0.328233646853328,0.676808802427593,0.230276186481923,0.202913610472563,0.14032839849034,0.342491941548466
206,0.56475334831158,0.526281837839139,0.437125523007689,0.333748334818894,0.0853609570471503,0.346511847126483,0.108736091306394,0.212683556408955,0.230821082296229,0.0651575046935137,0.501232810062847,0.279536675337288,0.139631013200306,0.272979397607056,0.58213107667778,0.197350895904309,0.169156318381515,0.122857148573051,0.287558634366677
207,0.593274188614195,0.567988986988689,0.464456800257678,0.358192984405172,0.0919649904831911,0.375632676014723,0.119059272883824,0.231228492632,0.248827911270039,0.0707553266092874,0.602848204292602,0.307312660579804,0.152976647196872,0.295541664570166,0.620760474184246,0.210795458195601,0.182940616358585,0.129991278711281,0.312474924124886
208,0.592058543900856,0.566215422959317,0.463300922751955,0.357153494722927,0.0927706125758072,0.37439433545022,0.118620287628592,0.230439883664884,0.248062184894532,0.0705172835928,0.581471885972243,0.306131508443755,0.152409134506887,0.29458222174267,0.619161442342043,0.210223738656944,0.182354449824531,0.129687905384357,0.310530847723073
210,0.538168364831063,0.487395937480437,0.411641530090047,0.310957225201046,0.0800220018306009,0.319360874844716,0.0991112135962132,0.195393078473337,0.214032311748978,0.0599383432384355,0.468211940596912,0.253639575762528,0.12718813459565,0.251943338253106,0.546103750746237,0.184815780935148,0.156304448891971,0.116205601311778,0.267801858468234
211,0.584002575316343,0.554430386946351,0.455572653855321,0.350246259834595,0.0909434278702788,0.3661657697445,0.115703304110439,0.225199709121593,0.242974061341068,0.0689355276057148,0.531617483458114,0.298282950269594,0.148638107705188,0.288206884801251,0.608227502611469,0.206424758050207,0.178459471352358,0.127672040423203,0.302316826356533
212,0.620195562905829,0.607362924730372,0.490275152394372,0.381270133780118,0.1001509794917,0.403124406497677,0.128804947594611,0.248735974662273,0.265827389234779,0.0760399911355148,0.616572723513103,0.333534781629871,0.165575690114427,0.316841736927816,0.657260088376694,0.223487895089894,0.195953783199978,0.136726306197732,0.331541137082042
213,0.599775063399887,0.577495722616486,0.470692071128352,0.36376490255037,0.0965451228942282,0.382270483372645,0.121412340885246,0.235455628974374,0.252932391342152,0.0720312952173053,0.595322115029665,0.313643924017526,0.156018653586131,0.300684512056887,0.629582664368913,0.213860014319456,0.186082611900234,0.131617433712076,0.316621497298441
214,0.66855710327136,0.678080268766838,0.536611605272601,0.422717720821974,0.110520899321559,0.452500777626102,0.146308612986467,0.280180191343613,0.296359208011955,0.0855314837535593,0.675552484937651,0.380630877728494,0.188204131759667,0.355097614579672,0.722768087202679,0.246284076472703,0.219326009837917,0.148822715222887,0.367447437162094
215,0.567359964171618,0.530091071030903,0.439621335887467,0.335980934564113,0.0897206412304678,0.349171535698699,0.109678936998588,0.214377318462714,0.232465697476219,0.0656687697758307,0.516033504215639,0.282073535493813,0.140849908114523,0.275040073964702,0.585649489588202,0.198578826222564,0.170415277731414,0.123508729078338,0.290349197205879
217,0.633653598254766,0.627041290796611,0.503163761727533,0.39280366634536,0.102897163048643,0.416864265075887,0.133675655619283,0.257485890470798,0.274323414004255,0.0786811687532231,0.62363770223719,0.346640112888375,0.171872458810576,0.327487119257649,0.675453990487684,0.229831340368778,0.202457523376183,0.140092348406009,0.3410034705516
218,0.71307685929258,0.74319096736216,0.579290956871988,0.460879240943461,0.124847642820905,0.497962468277491,0.162424544617821,0.309131432977477,0.324470388897688,0.0942704674285478,0.840745957895335,0.423993079178149,0.209038534744107,0.390320471903118,0.783127215547605,0.267272920374632,0.240845228706483,0.159960091107882,0.406936026052635
219,0.604199652956972,0.583963558977943,0.474929932189415,0.367555715316553,0.0974838758236578,0.386786465879235,0.123013233071212,0.238331529515891,0.255724843609117,0.0728993909004215,0.560730969521647,0.317951351664586,0.158088259842846,0.304183409815102,0.63555487090896,0.215944962119165,0.188220245027676,0.132723776083979,0.31768255795691
220,0.574396833855371,0.540380633879915,0.446368101240008,0.342011669422978,0.088626890883284,0.356355929865426,0.112225767165806,0.218952536157736,0.236908158833936,0.0670498073579823,0.535677862672776,0.288926143540008,0.144142406944284,0.280606406563957,0.595161314106695,0.201895731633137,0.173815999268529,0.125268788970399,0.296042832353457
223,0.613177947777809,0.597095668808674,0.483535650159838,0.375252473059205,0.0962622297432074,0.395955587507546,0.126263638746059,0.244170675663514,0.261394558768486,0.0746619475294354,0.574708403537009,0.326697029475208,0.162290329151761,0.31128747168055,0.647759190855265,0.220178180457879,0.1925604341479,0.134970061970987,0.324345637724463
224,0.688197162818118,0.706791908608341,0.555427432199755,0.439545674524979,0.114005724161924,0.472547862310005,0.153415199687151,0.292946720357872,0.308755298340012,0.0893850831968169,0.738970021088782,0.399752157911574,0.197391406473457,0.370629716299928,0.749387967643048,0.255539454464378,0.228815265446505,0.153733925393997,0.384179887829258
225,0.640389644596352,0.636883070160562,0.509611216833,0.398571954343051,0.104302981146069,0.42373600717904,0.136111652264721,0.261862002824374,0.278572547340345,0.0800021060346515,0.635305407802812,0.353194507613198,0.17502167394382,0.332811214956573,0.68463496006824,0.23300389995182,0.205710251556928,0.141775813620147,0.346194495124206
226,0.577986501423378,0.545629986854497,0.449807103873144,0.345088326462236,0.0880631433023366,0.360021141054967,0.113525065368287,0.221286642374798,0.239174537696167,0.0677543614625886,0.536877155376673,0.292422089768122,0.145822117616101,0.283446142810888,0.6000496316269,0.203587893636411,0.175550921147965,0.126166706186651,0.298458859335673
227,0.65240349901643,0.65446406054737,0.521132493199976,0.408876210523309,0.106602039075988,0.43601143293169,0.140463226509781,0.2696793279619,0.286163041860847,0.0823617795029911,0.67197378874777,0.364903035755023,0.180647315297492,0.342321982454987,0.700910467527881,0.238671242966575,0.211520804787378,0.144783093569412,0.356327157902044
229,0.721853270582403,0.756021043891734,0.587698128640513,0.468398976320386,0.131147737403295,0.506920703756523,0.165600192255404,0.31483628108696,0.330009702864234,0.0959924859563732,0.986214291286624,0.43253760987882,0.213143958130819,0.397261143172195,0.794955226062077,0.271408776375851,0.245085595203798,0.162154713313231,0.421179990898958
230,0.768618346733775,0.824413456594132,0.632519380858278,0.508483916119927,0.13526204146617,0.554673757805338,0.182528400230342,0.345246725281031,0.359537745508012,0.105171932514212,0.856566495609942,0.478085356120363,0.235028458190879,0.434259305480284,0.858381388444258,0.293455501495616,0.267689427287362,0.173853436017506,0.445209726208746
231,0.638077995483413,0.633504752309214,0.507397035434998,0.396591915003244,0.105035360522999,0.42137719296888,0.1352754649607,0.260359845751259,0.277113977454634,0.0795486772558366,0.709213026205213,0.350944626988485,0.173940665184231,0.330983650359073,0.681471852773097,0.231914877908396,0.204593710607144,0.141197942447189,0.348807920534334
232,0.660105593789688,0.665726415238384,0.528517742370471,0.415477100767594,0.109473643259824,0.44387505129265,0.143250838102408,0.274687094105715,0.291025500669439,0.0838733826021747,0.685146967631012,0.372403500401309,0.184251092268841,0.348414565102167,0.711351202688857,0.24230173395619,0.215243036015116,0.14670955235806,0.362324111812217
233,0.724333092510589,0.759644568286214,0.590075989562867,0.470522731741136,0.124908883893067,0.50945072645085,0.166497072071868,0.316447468381429,0.33157413930701,0.0964788257010302,0.736841634542846,0.43495079232258,0.214303429140764,0.399221356862238,0.798329171927128,0.272576842293301,0.2462831774169,0.162774527784285,0.408623023899784
234,0.613871200285659,0.598108296882248,0.484200495501784,0.375845976545405,0.0989392125506022,0.396662626215759,0.126514280271243,0.244620937151652,0.261831755290107,0.074797859758834,0.605043480011658,0.32737141607322,0.162614354263046,0.311835271887377,0.648690287762746,0.220504607497144,0.192895109794419,0.135143274971775,0.326638357928593
235,0.665516315484042,0.673633729860401,0.533700301280991,0.420111594830244,0.109855658124128,0.449396108491922,0.145208024011718,0.278203053559934,0.29443943964499,0.08493468120418,0.65290610449057,0.377669586881148,0.18678130900609,0.352692175706131,0.718673685882323,0.244850706642176,0.217856419647679,0.148062121706666,0.364138389803074
236,0.539092460892657,0.488749064588918,0.412527374661083,0.31175029590204,0.0795081774164176,0.320305657305124,0.0994461340384638,0.195994741651956,0.21461651682938,0.0601199563368402,0.481289994339404,0.254540726748936,0.127621114061013,0.252675337818627,0.547343844319585,0.185251969983524,0.156751660164965,0.116437057670755,0.269112338040538
238,0.534033422310418,0.48135862660991,0.407681962245098,0.307418744348656,0.0819672202809006,0.315145494498884,0.0976168833044839,0.192708609567271,0.211425736460951,0.0591280315342672,0.471972130464003,0.249618868016646,0.125256289747836,0.248677341358625,0.540520335777378,0.182869615739832,0.154309105318591,0.115172901587305,0.265382295509503
239,0.525013445636258,0.468159882110878,0.399033680562856,0.299682931883969,0.0744916611620449,0.305929847111484,0.0943499844913082,0.18683983455028,0.205727252155277,0.0573565313784438,0.523626180879918,0.240828813076418,0.121032898389519,0.241537232215771,0.528266858152753,0.17861491729598,0.149946893304399,0.112915217644927,0.261853003444583
